gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,team_alive,team_id,team_name,team_rating,team_region,team_seed
mens,2016-03-19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238,Vanderbilt,85.96,South,11a
mens,2016-03-19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2582,Southern,68.31,West,16b
mens,2016-03-19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,161,Fairleigh Dickinson,67.27,East,16b
mens,2016-03-19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202,Tulsa,80.33,East,11b
mens,2016-03-20,0,1.0,1.0,1.0,0.72969483,0.47518903,0.3343298,0.20631482,1,2305,Kansas,94.65,South,1
mens,2016-03-20,0,1.0,1.0,1.0,0.73008775,0.59224074,0.3531574,0.19493879,1,153,North Carolina,94.1,East,1
mens,2016-03-20,0,1.0,1.0,1.0,0.64717901,0.43108027,0.2465859,0.13397895,1,258,Virginia,92.69,Midwest,1
mens,2016-03-20,0,1.0,1.0,1.0,0.67496869,0.2995321,0.17741542,0.09037531,1,222,Villanova,92.08,South,2
mens,2016-03-20,0,1.0,1.0,1.0,0.60538521,0.34683114,0.14926433,0.07355848,1,201,Oklahoma,90.1,West,2
mens,2016-03-20,0,1.0,1.0,1.0,0.39461479,0.19276309,0.07872157,0.037188,1,245,Texas A&M,87.78,West,3
mens,2016-03-20,0,1.0,1.0,1.0,0.35282099,0.19451185,0.08483898,0.03548987,1,66,Iowa State,88.8,Midwest,4
mens,2016-03-20,0,1.0,1.0,1.0,0.26991225,0.17752714,0.08027247,0.03392809,1,84,Indiana,88.96,East,5
mens,2016-03-20,0,1.0,1.0,1.0,0.52782388,0.20271028,0.08368597,0.03322294,1,183,Syracuse,88.88,Midwest,10
mens,2016-03-20,0,1.0,1.0,1.0,0.56596292,0.27332214,0.08284179,0.03067711,1,2483,Oregon,88.33,West,1
mens,2016-03-20,0,1.0,1.0,1.0,0.47217612,0.1716976,0.07363845,0.03031448,1,2250,Gonzaga,89.37,Midwest,11
mens,2016-03-20,0,1.0,1.0,1.0,0.27030517,0.12406536,0.06218214,0.02662056,1,120,Maryland,88.92,South,5
mens,2016-03-20,0,1.0,1.0,1.0,0.43403708,0.18708363,0.06431861,0.02641795,1,150,Duke,88.25,West,4
mens,2016-03-20,0,1.0,1.0,1.0,0.32503131,0.10121351,0.05092633,0.02188824,1,2390,Miami (FL),88.44,South,3
mens,2016-03-20,0,1.0,1.0,1.0,0.50455342,0.11678758,0.04024612,0.01320351,1,275,Wisconsin,86.08,East,7
mens,2016-03-20,0,1.0,1.0,1.0,0.49544658,0.11344454,0.03757471,0.0118829,1,87,Notre Dame,85.7,East,6
mens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,41,Connecticut,86.77,South,9
mens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,62,Hawaii,81.33,South,13
mens,2016-03-20,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2724,Wichita State,89.9,South,11b
mens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2294,Iowa,86.86,South,7
mens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2603,Saint Joseph's,83.03,West,8
mens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,43,Yale,81.73,West,12
mens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2460,Northern Iowa,81.89,West,11
mens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2670,Virginia Commonwealth,84.3,West,10
mens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2086,Butler,85.59,Midwest,9
mens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2031,Arkansas-Little Rock,80.74,Midwest,12
mens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,254,Utah,87.13,Midwest,3
mens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,78.71,Midwest,15
mens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2507,Providence,83.74,East,9
mens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,96,Kentucky,91.2,East,4
mens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2617,Stephen F. Austin,84.57,East,14
mens,2016-03-20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2752,Xavier,88.14,East,2
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2046,Austin Peay,70.19,South,16
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,Colorado,81.96,South,8
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,79.34,South,12
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,California,85.72,South,4
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,Arizona,89.34,South,6
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2084,Buffalo,76.47,South,14
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,218,Temple,79.08,South,10
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2427,North Carolina-Asheville,75.26,South,15
mens,2016-03-20,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107,Holy Cross,68.83,West,16a
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2132,Cincinnati,83.97,West,9
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,239,Baylor,85.74,West,5
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350,North Carolina-Wilmington,78.51,West,13
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,251,Texas,84.86,West,6
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2739,Green Bay,77.03,West,14
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204,Oregon State,78.25,West,7
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2934,Cal State Bakersfield,76.04,West,15
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2261,Hampton,69.85,Midwest,16
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2641,Texas Tech,81.81,Midwest,8
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2509,Purdue,88.77,Midwest,5
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,78.99,Midwest,13
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,84.93,Midwest,6
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,278,Fresno State,77.43,Midwest,14
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,82.72,Midwest,7
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,91.86,Midwest,2
mens,2016-03-20,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,526,Florida Gulf Coast,74.2,East,16a
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,Southern California,81.89,East,8
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,236,Chattanooga,77.44,East,12
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2619,Stony Brook,78.05,East,13
mens,2016-03-20,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,130,Michigan,80.84,East,11a
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,277,West Virginia,89.39,East,3
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,221,Pittsburgh,82.78,East,10
mens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2692,Weber State,74.28,East,15
mens,2016-03-20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238,Vanderbilt,85.96,South,11a
mens,2016-03-20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2582,Southern,68.31,West,16b
mens,2016-03-20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,161,Fairleigh Dickinson,67.27,East,16b
mens,2016-03-20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202,Tulsa,80.33,East,11b
mens,2016-03-24,0,1.0,1.0,1.0,1.0,0.58540946,0.41650656,0.26140435,1,2305,Kansas,95.41,South,1
mens,2016-03-24,0,1.0,1.0,1.0,0.73008775,0.59224074,0.3531574,0.18188061,1,153,North Carolina,94.1,East,1
mens,2016-03-24,0,1.0,1.0,1.0,1.0,0.41459054,0.25785486,0.13904456,1,222,Villanova,93.55,South,2
mens,2016-03-24,0,1.0,1.0,1.0,0.64717901,0.43108027,0.2465859,0.12483717,1,258,Virginia,92.69,Midwest,1
mens,2016-03-24,0,1.0,1.0,1.0,1.0,0.54148667,0.20476978,0.10242624,1,201,Oklahoma,91.01,West,2
mens,2016-03-24,0,1.0,1.0,1.0,1.0,0.45851333,0.12086879,0.04638828,1,2483,Oregon,89.54,West,1
mens,2016-03-24,0,1.0,1.0,1.0,0.35282099,0.19451185,0.08483898,0.03243899,1,66,Iowa State,88.8,Midwest,4
mens,2016-03-24,0,1.0,1.0,1.0,0.26991225,0.17752714,0.08027247,0.03103204,1,84,Indiana,88.96,East,5
mens,2016-03-24,0,1.0,1.0,1.0,0.52782388,0.20271028,0.08368597,0.03026837,1,183,Syracuse,88.88,Midwest,10
mens,2016-03-24,0,1.0,1.0,1.0,0.47217612,0.1716976,0.07363845,0.02768038,1,2250,Gonzaga,89.37,Midwest,11
mens,2016-03-24,0,1.0,1.0,1.0,0.50455342,0.11678758,0.04024612,0.01190436,1,275,Wisconsin,86.08,East,7
mens,2016-03-24,0,1.0,1.0,1.0,0.49544658,0.11344454,0.03757471,0.01069465,1,87,Notre Dame,85.7,East,6
mens,2016-03-24,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,120,Maryland,89.53,South,5
mens,2016-03-24,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),88.78,South,3
mens,2016-03-24,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,150,Duke,88.68,West,4
mens,2016-03-24,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,245,Texas A&M,87.93,West,3
mens,2016-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,41,Connecticut,86.77,South,9
mens,2016-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,62,Hawaii,81.33,South,13
mens,2016-03-24,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2724,Wichita State,89.9,South,11b
mens,2016-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2294,Iowa,86.86,South,7
mens,2016-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2603,Saint Joseph's,83.03,West,8
mens,2016-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,43,Yale,81.73,West,12
mens,2016-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2460,Northern Iowa,81.89,West,11
mens,2016-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2670,Virginia Commonwealth,84.3,West,10
mens,2016-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2086,Butler,85.59,Midwest,9
mens,2016-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2031,Arkansas-Little Rock,80.74,Midwest,12
mens,2016-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,254,Utah,87.13,Midwest,3
mens,2016-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,78.71,Midwest,15
mens,2016-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2507,Providence,83.74,East,9
mens,2016-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,96,Kentucky,91.2,East,4
mens,2016-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2617,Stephen F. Austin,84.57,East,14
mens,2016-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2752,Xavier,88.14,East,2
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2046,Austin Peay,70.19,South,16
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,Colorado,81.96,South,8
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,79.34,South,12
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,California,85.72,South,4
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,Arizona,89.34,South,6
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2084,Buffalo,76.47,South,14
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,218,Temple,79.08,South,10
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2427,North Carolina-Asheville,75.26,South,15
mens,2016-03-24,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107,Holy Cross,68.83,West,16a
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2132,Cincinnati,83.97,West,9
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,239,Baylor,85.74,West,5
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350,North Carolina-Wilmington,78.51,West,13
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,251,Texas,84.86,West,6
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2739,Green Bay,77.03,West,14
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204,Oregon State,78.25,West,7
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2934,Cal State Bakersfield,76.04,West,15
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2261,Hampton,69.85,Midwest,16
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2641,Texas Tech,81.81,Midwest,8
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2509,Purdue,88.77,Midwest,5
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,78.99,Midwest,13
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,84.93,Midwest,6
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,278,Fresno State,77.43,Midwest,14
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,82.72,Midwest,7
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,91.86,Midwest,2
mens,2016-03-24,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,526,Florida Gulf Coast,74.2,East,16a
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,Southern California,81.89,East,8
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,236,Chattanooga,77.44,East,12
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2619,Stony Brook,78.05,East,13
mens,2016-03-24,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,130,Michigan,80.84,East,11a
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,277,West Virginia,89.39,East,3
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,221,Pittsburgh,82.78,East,10
mens,2016-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2692,Weber State,74.28,East,15
mens,2016-03-24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238,Vanderbilt,85.96,South,11a
mens,2016-03-24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2582,Southern,68.31,West,16b
mens,2016-03-24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,161,Fairleigh Dickinson,67.27,East,16b
mens,2016-03-24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202,Tulsa,80.33,East,11b
mens,2016-03-25,0,1.0,1.0,1.0,1.0,0.585409463689,0.416506564241,0.245715169561,1,2305,Kansas,95.41,South,1
mens,2016-03-25,0,1.0,1.0,1.0,1.0,0.82446954945,0.462783479457,0.241164072624,1,153,North Carolina,94.83,East,1
mens,2016-03-25,0,1.0,1.0,1.0,1.0,0.693670004398,0.376771572445,0.195834786372,1,258,Virginia,93.84,Midwest,1
mens,2016-03-25,0,1.0,1.0,1.0,1.0,0.414590536311,0.257854862526,0.128772960416,1,222,Villanova,93.55,South,2
mens,2016-03-25,0,1.0,1.0,1.0,1.0,0.541486667652,0.204769778334,0.09424209176,1,201,Oklahoma,91.01,West,2
mens,2016-03-25,0,1.0,1.0,1.0,1.0,0.458513332348,0.120868794899,0.041866655765,1,2483,Oregon,89.54,West,1
mens,2016-03-25,0,1.0,1.0,1.0,1.0,0.306329995602,0.109260195475,0.038111069471,1,183,Syracuse,89.35,Midwest,10
mens,2016-03-25,0,1.0,1.0,1.0,1.0,0.17553045055,0.051184752622,0.014293194032,1,87,Notre Dame,86.51,East,6
mens,2016-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,120,Maryland,89.53,South,5
mens,2016-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),88.78,South,3
mens,2016-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,150,Duke,88.68,West,4
mens,2016-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,245,Texas A&M,87.93,West,3
mens,2016-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,66,Iowa State,89.32,Midwest,4
mens,2016-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2250,Gonzaga,89.59,Midwest,11
mens,2016-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,84,Indiana,89.57,East,5
mens,2016-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,275,Wisconsin,86.45,East,7
mens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,41,Connecticut,86.77,South,9
mens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,62,Hawaii,81.33,South,13
mens,2016-03-25,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2724,Wichita State,89.9,South,11b
mens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2294,Iowa,86.86,South,7
mens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2603,Saint Joseph's,83.03,West,8
mens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,43,Yale,81.73,West,12
mens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2460,Northern Iowa,81.89,West,11
mens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2670,Virginia Commonwealth,84.3,West,10
mens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2086,Butler,85.59,Midwest,9
mens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2031,Arkansas-Little Rock,80.74,Midwest,12
mens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,254,Utah,87.13,Midwest,3
mens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,78.71,Midwest,15
mens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2507,Providence,83.74,East,9
mens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,96,Kentucky,91.2,East,4
mens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2617,Stephen F. Austin,84.57,East,14
mens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2752,Xavier,88.14,East,2
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2046,Austin Peay,70.19,South,16
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,Colorado,81.96,South,8
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,79.34,South,12
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,California,85.72,South,4
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,Arizona,89.34,South,6
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2084,Buffalo,76.47,South,14
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,218,Temple,79.08,South,10
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2427,North Carolina-Asheville,75.26,South,15
mens,2016-03-25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107,Holy Cross,68.83,West,16a
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2132,Cincinnati,83.97,West,9
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,239,Baylor,85.74,West,5
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350,North Carolina-Wilmington,78.51,West,13
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,251,Texas,84.86,West,6
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2739,Green Bay,77.03,West,14
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204,Oregon State,78.25,West,7
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2934,Cal State Bakersfield,76.04,West,15
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2261,Hampton,69.85,Midwest,16
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2641,Texas Tech,81.81,Midwest,8
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2509,Purdue,88.77,Midwest,5
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,78.99,Midwest,13
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,84.93,Midwest,6
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,278,Fresno State,77.43,Midwest,14
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,82.72,Midwest,7
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,91.86,Midwest,2
mens,2016-03-25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,526,Florida Gulf Coast,74.2,East,16a
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,Southern California,81.89,East,8
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,236,Chattanooga,77.44,East,12
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2619,Stony Brook,78.05,East,13
mens,2016-03-25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,130,Michigan,80.84,East,11a
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,277,West Virginia,89.39,East,3
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,221,Pittsburgh,82.78,East,10
mens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2692,Weber State,74.28,East,15
mens,2016-03-25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238,Vanderbilt,85.96,South,11a
mens,2016-03-25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2582,Southern,68.31,West,16b
mens,2016-03-25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,161,Fairleigh Dickinson,67.27,East,16b
mens,2016-03-25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202,Tulsa,80.33,East,11b
mens,2016-03-26,0,1.0,1.0,1.0,1.0,1.0,0.543081169236,0.266413293527,1,222,Villanova,94.54,South,2
mens,2016-03-26,0,1.0,1.0,1.0,1.0,0.82446954945,0.462783479457,0.258122474178,1,153,North Carolina,94.83,East,1
mens,2016-03-26,0,1.0,1.0,1.0,1.0,0.693670004398,0.376771572445,0.20963406438,1,258,Virginia,93.84,Midwest,1
mens,2016-03-26,0,1.0,1.0,1.0,1.0,1.0,0.456918830764,0.208892363676,1,201,Oklahoma,92.21,West,2
mens,2016-03-26,0,1.0,1.0,1.0,1.0,0.306329995602,0.109260195475,0.041367515524,1,183,Syracuse,89.35,Midwest,10
mens,2016-03-26,0,1.0,1.0,1.0,1.0,0.17553045055,0.051184752622,0.015570288716,1,87,Notre Dame,86.51,East,6
mens,2016-03-26,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2305,Kansas,95.61,South,1
mens,2016-03-26,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2483,Oregon,89.83,West,1
mens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,120,Maryland,89.53,South,5
mens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),88.78,South,3
mens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,150,Duke,88.68,West,4
mens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,245,Texas A&M,87.93,West,3
mens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,66,Iowa State,89.32,Midwest,4
mens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2250,Gonzaga,89.59,Midwest,11
mens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,84,Indiana,89.57,East,5
mens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,275,Wisconsin,86.45,East,7
mens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,41,Connecticut,86.77,South,9
mens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,62,Hawaii,81.33,South,13
mens,2016-03-26,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2724,Wichita State,89.9,South,11b
